,imdbId,title,releaseYear,releaseDate,genre_x,writers,actors,directors,sequel,hitFlop,movie_name,release_date,runtime,genre_y,hitfactor,screens,footfall,budget,first_day,first_weekend,first_week,worldwide_first_weekend,worldwide_first_week,india_gross,worldwide_gross
260,tt0444820,Fareb,2005,,Drama | Thriller,Girish Dhamija (dialogue) | Bijesh Jayarajan (screenplay) | Bijesh Jayarajan (story),Shilpa Shetty | Manoj Bajpayee | Shamita Shetty | Parmeet Sethi,Deepak Tijori,0.0,1,Fareb, 8 Jul 2005 , 125 min  ,Thriller,Disaster,70,"2,95,000","3,50,00,000","14,00,000","37,00,000","54,00,000","53,65,000","78,30,000","1,08,00,000","1,08,34,800"
261,tt0444840,Humko Deewana Kar Gaye,2006,14 Apr 2006,Romance,Sudhanshu Dube (additional dialogue) | Raj Kanwar,Akshay Kumar | Katrina Kaif | Bipasha Basu | Bhagyashree,Raj Kanwar,0.0,2,Humko Deewana Kar Gaye, 14 Apr 2006 , 157 min  ,Love Story,Flop,475,"41,84,000","17,00,00,000","1,90,00,000","5,41,00,000","8,44,00,000","10,38,22,000","16,07,98,000","20,12,00,000","27,36,50,000"
262,tt0444849,Karam,2005,11 Mar 2005,Crime | Thriller,Suparn Verma (story),John Abraham | Priyanka Chopra | Bharat Dabholkar | Vishwajeet Pradhan,Sanjay F. Gupta,0.0,2,Karam, 11 Mar 2005 , 117 min  ,Thriller,Flop,225,"15,85,000","5,75,00,000","77,00,000","2,22,00,000","3,41,00,000","3,41,55,500","4,91,04,000","7,15,00,000","7,76,25,000"
263,tt0444874,Main Aisa Hi Hoon,2005,06 May 2005,Musical | Drama,Harry Baweja (story) | Bhavani Iyer (screenplay) | Anurag Kashyap (dialogue),Ajay Devgn | Sushmita Sen | Esha Deol | Anupam Kher,Harry Baweja,0.0,1,Main Aisa Hi Hoon, 6 May 2005 , 161 min  ,Drama,Disaster,250,"8,71,000","7,50,00,000","57,00,000","1,50,00,000","2,18,00,000","2,62,35,000","3,81,34,000","4,09,00,000","5,17,75,000"
264,tt0444913,Tango Charlie,2005,25 Mar 2005,Action | Drama | War,Mani Shankar (dialogue) | Mani Shankar (screenplay),Ajay Devgn | Bobby Deol | Sanjay Dutt | Sunil Shetty,Mani Shankar,0.0,1,Tango Charlie, 25 Mar 2005 , 144 min  ,Action,Disaster,325,"24,78,000","13,50,00,000","1,15,00,000","3,11,00,000","4,74,00,000","4,94,70,000","7,50,73,750","10,37,00,000","11,48,56,250"
265,tt0444915,Tathastu,2006,,Drama,,Sanjay Dutt | Ameesha Patel | Jayapradha | Gulshan Grover,Anubhav Sinha,0.0,1,Tathastu, 12 May 2006 , 113 min  ,Drama,Disaster,250,"6,57,000","11,00,00,000","43,00,000","1,15,00,000","1,64,50,000","1,95,15,000","2,79,09,000","2,74,00,000","3,26,32,500"
266,tt0445022,Jurm,2005,10 Feb 2005,Thriller,,Bobby Deol | Lara Dutta | Milind Gunaji | Shakti Kapoor,Vikram Bhatt,0.0,1,Jurm, 18 Feb 2005 , 161 min  ,Thriller,Disaster,275,"14,94,000","9,00,00,000","76,00,000","2,13,00,000","3,17,50,000","3,08,85,000","4,60,37,500","6,14,00,000","6,14,00,000"
267,tt0445056,Sheesha,2005,11 Feb 2005,Drama | Romance | Thriller,Sanjay Masoom (dialogue) | A. Muthu (story) | Ashu Trikha (screenplay),Neha Dhupia | Elidh MacQueen | Niju Mavani | Nares Ngamseera,Ashu Trikha,0.0,1,Sheesha, 11 Feb 2005 , 137 min  ,Thriller,Disaster,200,"8,72,000","4,50,00,000","45,00,000","1,32,00,000","2,02,00,000","1,91,40,000","2,92,90,000","4,02,00,000","4,04,18,750"
268,tt0447235,Kiss Kis Ko,2004,,Musical,Pankaj Kapoor,Chaitanya Bhosle | Sherrin Verghese | Bhumika Puri | Aparna Kumesh,Sharad Sharan,0.0,1,Kiss Kis Ko, 29 Oct 2004 , 119 min  ,Love Story,Disaster,40,"39,800","2,00,00,000","2,50,000","8,25,000","12,50,000","11,71,500","17,75,000","22,00,000","22,00,000"
269,tt0447890,Chaahat Ek Nasha...,2005,11 Feb 2005,Romance,,Aryan Vaid | Manisha Koirala | Preeti Jhangiani | Sharad S. Kapoor,Jay Prakash | Surya Prakash,0.0,1,Chaahat Ek Nasha..., 11 Feb 2005 , 149 min  ,Love Story,Disaster,150,"4,22,000","2,25,00,000","18,00,000","51,00,000","75,00,000","74,46,000","1,09,50,000","1,53,00,000","1,53,00,000"
270,tt0448121,Sins,2005,25 Feb 2005,Drama | Romance,,Vinod Pande | Shiney Ahuja | Seema Rahmani,Vinod Pande,0.0,2,Sins, 25 Feb 2005 , 135 min  ,Drama,Flop,50,"2,92,000","1,25,00,000","11,00,000","41,00,000","68,00,000","58,63,000","97,24,000","2,38,00,000","2,38,00,000"
271,tt0448206,Bunty Aur Babli,2005,27 May 2005,Adventure | Comedy | Crime,Aditya Chopra (story) | Jaideep Sahni (screenplay) | Jaideep Sahni (dialogue),Amitabh Bachchan | Rani Mukerji | Abhishek Bachchan | Kiran Juneja,Shaad Ali,0.0,7,Bunty Aur Babli, 27 May 2005 , 164 min  ,Comedy,Super Hit,475,"1,12,63,000","12,50,00,000","2,91,00,000","8,96,00,000","14,37,00,000","17,31,06,000","27,36,38,000","51,43,00,000","63,74,05,000"
272,tt0449389,Shaadi No. 1,2005,03 Nov 2005,Comedy,,Fardeen Khan | Zayed Khan | Sharman Joshi | Esha Deol,David Dhawan,0.0,2,Shaadi No. 1, 3 Nov 2005 , 129 min  ,Comedy,Flop,425,"34,29,000","15,00,00,000","1,82,00,000","4,37,00,000","7,63,00,000","8,03,54,000","13,53,38,500","16,33,00,000","20,49,32,500"
273,tt0449870,Chehraa,2005,18 Feb 2005,Thriller,Saurabh Shukla,Bipasha Basu | Dino Morea | Preeti Jhangiani | Irrfan Khan,Saurabh Shukla,0.0,1,Chehraa, 18 Feb 2005 , 127 min  ,Thriller,Disaster,50,"1,73,000","4,00,00,000","9,00,000","22,00,000","32,50,000","32,34,000","47,77,500","62,00,000","62,00,000"
274,tt0449982,Hum Dum,2005,11 Feb 2005,Comedy | Romance,Ghalib Asadbhopali (dialogue) | Kushan Nandy (story) | Kiran Shroff,Romit Raaj | Anjana Sukhani | Benjamin Gilani | Tanvi Azmi,Kushan Nandy,0.0,1,Hum Dum, 11 Feb 2005 , 140 min  ,Rom - Com,Disaster,30,"72,300","1,00,00,000","4,25,000","15,50,000","24,00,000","22,01,000","34,08,000","59,00,000","59,00,000"
275,tt0449994,Jodhaa Akbar,2008,15 Feb 2008,Action | Adventure | Biography,Haidar Ali (story) | Haidar Ali (screenplay) | Ashutosh Gowariker (screenplay) | K.P. Saxena (dialogue),Hrithik Roshan | Aishwarya Rai Bachchan | Sonu Sood | Poonam Sinha,Ashutosh Gowariker,0.0,5,Jodhaa Akbar, 15 Feb 2008 , 213 min  ,Love Story,Semi Hit,1000,"93,16,000","55,00,00,000","3,81,00,000","13,32,00,000","21,83,00,000","29,56,53,000","46,83,99,500","77,85,00,000","1,07,78,17,500"
276,tt0451631,Apaharan,2005,02 Dec 2005,Action | Crime | Drama,Prakash Jha (dialogue) | Prakash Jha (screenplay) | Prakash Jha (story) | Shridhar Raghavan (screenplay) | Anjum Rajabali (script consultant) | Manoj Tyagi (screenplay),Ajay Devgn | Nana Patekar | Bipasha Basu | Ayub Khan,Prakash Jha,0.0,5,Apaharan, 2 Dec 2005 , 173 min  ,Action,Semi Hit,425,"51,61,000","11,00,00,000","1,90,00,000","5,63,00,000","8,90,00,000","8,44,46,000","13,31,30,000","22,31,00,000","23,16,50,000"
277,tt0451639,Bachke Rehna Re Baba,2005,03 Jun 2005,Comedy,Robin Bhatt (screenplay) | Robin Bhatt (story) | Umesh Shukla (dialogue) | Umesh Shukla (screenplay) | Umesh Shukla (story),Rekha | Mallika Sherawat | Paresh Rawal | Satish Shah,Govind Menon,0.0,2,Bachke Rehna Re Baba, 17 Jun 2005 , 138 min  ,Comedy,Flop,225,"11,43,000","6,00,00,000","64,00,000","1,79,00,000","2,81,50,000","2,68,63,500","4,24,93,500","5,28,00,000","5,51,92,500"
278,tt0451824,My Wife's Murder,2005,19 Aug 2005,Thriller,Atul Sabharwal,Anil Kapoor | Suchitra Krishnamoorthi | Nandana Sen | Rajesh Tandon,Jijy Philip,0.0,2,My Wife's Murder, 19 Aug 2005 , 103 min  ,Thriller,Flop,100,"3,68,000","4,75,00,000","39,00,000","1,11,00,000","1,67,50,000","1,65,21,000","2,42,70,000","2,93,00,000","3,08,22,500"
279,tt0451833,No Entry,2005,26 Aug 2005,Comedy | Drama | Musical,Anees Bazmee,Anil Kapoor | Salman Khan | Fardeen Khan | Bipasha Basu,Anees Bazmee,0.0,7,No Entry, 26 Aug 2005 , 158 min  ,Comedy,Super Hit,600,"1,32,35,000","24,00,00,000","1,72,00,000","7,98,00,000","14,08,00,000","14,86,76,500","25,29,69,000","64,16,00,000","74,13,50,000"
280,tt0451850,Paheli,2005,24 Jun 2005,Fantasy | Romance,Vijayadan Detha (novel) | Vijayadan Detha (story) | Sandhya Gokhale (dialogue) | Sandhya Gokhale (screenplay) | Amol Palekar (story),Shah Rukh Khan | Anupam Kher | Rani Mukerji | Amitabh Bachchan,Amol Palekar,0.0,3,Paheli, 24 Jun 2005 , 140 min  ,Drama,Below Average,350,"38,19,000","14,00,00,000","2,02,00,000","5,76,00,000","8,75,00,000","14,03,64,000","20,38,65,000","18,49,00,000","32,45,35,000"
281,tt0451919,Socha Na Tha,2005,04 Mar 2005,Romance | Comedy,Imtiaz Ali,Abhay Deol | Ayesha Takia | Ayesha Jhulka | Apoorva Jha,Imtiaz Ali,0.0,2,Socha Na Tha, 4 Mar 2005 , 143 min  ,Rom - Com,Flop,110,"7,19,000","5,00,00,000","22,00,000","82,00,000","1,41,50,000","1,33,39,250","2,25,63,500","4,93,00,000","5,28,00,000"
282,tt0451983,Zeher,2005,25 Mar 2005,Thriller,Mahesh Bhatt (screenplay),Emraan Hashmi | Shamita Shetty | Udita Goswami | Sameer Kochhar,Mohit Suri,0.0,4,Zeher, 25 Mar 2005 , 132 min  ,Thriller,Average,275,"23,94,000","5,00,00,000","64,00,000","2,06,00,000","3,44,50,000","3,14,14,000","5,22,33,000","10,56,00,000","11,06,31,250"
283,tt0453671,Garam Masala,2005,03 Nov 2005,Comedy,Priyadarshan (screenplay) | Neeraj Vora (dialogue) | Priyadarshan (story),Akshay Kumar | John Abraham | Paresh Rawal | Rimi Sen,Priyadarshan,0.0,6,Garam Masala, 2 Nov 2005 , 143 min  ,Comedy,Hit,550,"88,36,000","17,00,00,000","3,02,00,000","7,11,00,000","14,13,00,000","15,47,43,000","27,84,61,500","41,43,00,000","54,65,17,500"
284,tt0453729,Iqbal,2005,20 Jan 2006,Drama,Nagesh Kukunoor,Naseeruddin Shah | Girish Karnad | Shreyas Talpade | Shweta Prasad,Nagesh Kukunoor,0.0,4,Iqbal, 26 Aug 2005 , 128 min  ,Drama,Average,70,"6,68,000","2,25,00,000","13,00,000","52,00,000","98,00,000","83,73,750","1,52,51,250","5,41,00,000","5,60,68,750"
285,tt0453748,Kuchh Meetha Ho Jaye,2005,15 Apr 2005,Comedy | Romance,Samar Khan (story) | Rohit Malhotra (dialogue) | Rohit Malhotra (screenplay) | Rohit Malhotra (story),Arshad Warsi | Mahima Chaudhry | Parvin Dabas | Sandhya Mridul,Samar Khan,0.0,1,Kuchh Meetha Ho Jaye, 15 Apr 2005 , 125 min  ,Rom - Com,Disaster,90,"2,20,000","4,00,00,000","18,00,000","56,00,000","85,00,000","85,33,000","1,29,86,250","1,57,00,000","1,66,62,500"
286,tt0454429,Chingaari,2006,17 Feb 2006,Drama,Bhupen Hazarika (story) | Kalpana Lajmi (dialogue) | Kalpana Lajmi (screenplay),Sushmita Sen | Mithun Chakraborty | Anuj Sawhney | Ila Arun,Kalpana Lajmi,0.0,1,Chingaari, 17 Feb 2006 , 154 min  ,Drama,Disaster,150,"3,72,000","5,00,00,000","25,00,000","68,00,000","98,00,000","97,24,000","1,40,14,000","1,89,00,000","1,89,00,000"
287,tt0456165,Salaam Namaste,2005,09 Sep 2005,Comedy | Drama | Romance,Siddharth Anand (screenplay) | Abbas Tyrewala (dialogue),Saif Ali Khan | Preity Zinta | Arshad Warsi | Tania Zaetta,Siddharth Anand,0.0,6,Salaam Namaste, 9 Sep 2005 , 158 min  ,Rom - Com,Hit,325,"63,29,000","11,00,00,000","2,15,00,000","6,84,00,000","11,49,00,000","15,84,33,500","24,98,93,500","37,63,00,000","57,23,00,000"
288,tt0456500,Kyaa Kool Hai Hum,2005,06 May 2005,Comedy | Mystery,Sachin Yardi (story) | Pankaj Trivedi (story),Tusshar Kapoor | Ritesh Deshmukh | Isha Koppikar | Neha Dhupia,Sangeeth Sivan,0.0,6,Kyaa Kool Hai Hum, 6 May 2005 , 172 min  ,Comedy,Hit,250,"44,67,000","5,00,00,000","92,00,000","3,21,00,000","5,32,00,000","4,86,00,000","8,02,08,500","21,98,00,000","22,85,00,000"
289,tt0456549,Mr Ya Miss,2005,02 Dec 2005,Comedy,Antara Mali (screenplay) | Antara Mali (story) | Raghuvir Shekhawat (dialogue),Antara Mali | Ritesh Deshmukh | Divya Dutta | Aftab Shivdasani,Antara Mali | Satchit Puranik,0.0,2,Mr Ya Miss, 2 Dec 2005 , 133 min  ,Comedy,Flop,175,"6,95,000","4,75,00,000","69,00,000","1,85,00,000","2,69,00,000","2,74,26,250","3,98,16,750","4,35,00,000","4,53,50,000"
290,tt0456558,Nazar,2005,20 May 2005,Thriller,Mahesh Bhatt | Anand Sivakumaran (screenplay),Meera | Ashmit Patel | Koel Purie | Neena Gupta,Soni Razdan,0.0,2,Nazar, 20 May 2005 , 137 min  ,Thriller,Flop,175,"8,45,000","3,75,00,000","47,00,000","1,37,00,000","2,14,00,000","2,08,15,500","3,23,38,500","3,99,00,000","4,23,79,500"
291,tt0457875,Ek Ajnabee,2005,09 Dec 2005,Action | Adventure | Crime,Apoorva Lakhia (screenplay) | Manoj Tyagi (screenplay) | Manoj Tyagi (dialogue),Amitabh Bachchan | Arjun Rampal | Perizaad Zorabian | Rucha Vaidya,Apoorva Lakhia,0.0,2,Ek Ajnabee, 9 Dec 2005 , 135 min  ,Action,Flop,325,"20,35,000","12,00,00,000","1,10,00,000","3,12,00,000","4,67,50,000","5,67,24,000","8,38,65,000","9,82,00,000","12,30,40,000"
292,tt0458017,Mixed Doubles,2006,10 Feb 2006,Comedy | Drama,Rajat Kapoor (script) | Anurag Kashyap (dialogues),Konkona Sen Sharma | Ranvir Shorey | Koel Purie | Saurabh Shukla,Rajat Kapoor,0.0,2,Mixed Doubles, 10 Feb 2006 , 97 min  ,Drama,Flop,50,"2,23,000","2,00,00,000","8,50,000","36,00,000","62,00,000","50,76,000","87,42,000","1,90,00,000","1,90,00,000"
293,tt0458027,Mumbai Godfather,2005,22 Sep 2005,Action | Crime | Drama,Farhad Bhiwandiwala (lyrics) | Salim Hyder | Jeetendra S. Shukla (lyrics) | Deepak Balraj Vij,Seema Biswas | Vikram Singh | Bhumika | Govind Namdeo,Deepak Balraj Vij,0.0,1,Mumbai Godfather, 23 Sep 2005 , 115 min  ,Action,Disaster,20,"80,900","1,00,00,000","2,75,000","7,50,000","11,00,000","10,80,000","15,84,000","22,00,000","22,00,000"
294,tt0459475,Naam Gum Jaayega,2005,10 Apr 2005,Thriller,Amol Shetge,Raqesh Vashisth | Dia Mirza | Aryan Vaid | Mandira Bedi,Amol Shetge,0.0,1,Naam Gum Jaayega, 8 Apr 2005 , 118 min  ,Thriller,Disaster,7,"8,600","1,50,00,000","50,000","1,50,000","2,00,000","2,10,000","2,80,000","3,50,000","3,50,000"
295,tt0461209,Ek Khiladi Ek Haseena,2005,18 Nov 2005,Comedy | Crime | Thriller,Suparn Verma (story),Fardeen Khan | Koena Mitra | Kay Kay Menon | Rakhi Sawant,Suparn Verma,0.0,2,Ek Khiladi Ek Haseena, 18 Nov 2005 , 145 min  ,Thriller,Flop,300,"12,42,000","5,75,00,000","98,00,000","2,68,00,000","3,94,00,000","4,49,18,500","6,57,84,250","6,72,00,000","7,88,66,250"
296,tt0461323,Pyare Mohan,2006,21 Apr 2006,Comedy | Drama | Romance,Milap Zaveri (story) | Tushar Hiranandani (story) | Milap Zaveri (screenplay) | Tushar Hiranandani (screenplay) | Milap Zaveri (dialogue),Fardeen Khan | Vivek Oberoi | Esha Deol | Amrita Rao,Indra Kumar | Kookie V. Gulati,0.0,2,Pyare Mohan, 14 Apr 2006 , 125 min  ,Comedy,Flop,400,"34,72,000","13,00,00,000","1,89,00,000","5,72,00,000","8,48,00,000","9,02,24,000","13,39,16,000","16,72,00,000","18,61,00,000"
297,tt0463279,2 October,2003,,Crime,,Ashutosh Rana | Saadhika | Sharat Saxena | Rocky Verma,Sunil Tiwari,0.0,1,2 October, 5 Sep 2003 , 114 min  ,Drama,Disaster,20,"64,900","45,00,000","2,25,000","6,50,000","9,50,000","9,81,500","14,34,500","18,50,000","18,50,000"
298,tt0464160,Chup Chup Ke,2006,09 Jun 2006,Comedy | Drama | Romance,Priyadarshan (story) | Neeraj Vora (dialogue),Kareena Kapoor | Shahid Kapoor | Paresh Rawal | Neha Dhupia,Priyadarshan | Kookie V. Gulati,0.0,4,Chup Chup Ke, 9 Jun 2006 , 164 min  ,Comedy,Average,350,"35,54,000","12,00,00,000","1,28,00,000","4,18,00,000","7,08,00,000","7,64,18,000","13,15,68,000","19,37,00,000","25,58,00,000"
299,tt0466208,Bhairav,2001,,Action,,Hemant Birje | Mithun Chakraborty | Jack Gaud | Brij Gopal,T.L.V. Prasad,0.0,1,Bhairav, 19 Jan 2001 , 134 min  ,Action,Disaster,55,"6,08,000","1,00,00,000","8,50,000","22,00,000","35,50,000","37,62,000","60,70,500","1,19,00,000","1,19,69,750"
300,tt0466367,Chand Sa Roshan Chehra,2005,04 Mar 2005,Romance,Jalees Sherwani,Samir Aftab | Talat Aziz | Tamannaah Bhatia | Kurush Deboo,Shabah Shamsi,0.0,1,Chand Sa Roshan Chehra, 4 Mar 2005 , 143 min  ,Love Story,Disaster,60,"1,47,000","1,50,00,000","7,00,000","19,00,000","28,00,000","27,17,000","40,04,000","52,00,000","52,52,500"
301,tt0466398,Ssukh,2005,17 Jun 2005,Comedy | Family | Romance,,Aarti Chhabria | Jackie Shroff | Mahesh Anand | Rana Jung Bahadur,Kirti Kumar,0.0,1,Ssukh, 17 Jun 2005 , 137 min  ,Drama,Disaster,25,"33,300","5,00,00,000","2,00,000","5,00,000","7,00,000","6,95,000","9,73,000","12,50,000","12,50,000"
302,tt0466546,The Film,2005,25 Nov 2005,Drama | Thriller,Yash Chouhan (story) | Anand Dehelvi (screenplay) | Junaid Memon | Geetika Tondon (additional dialogue),Nassar Abdulla | Ravi Baswani | Rakesh Bedi | Mahima Chaudhry,Junaid Memon,0.0,1,The Film, 25 Nov 2005 , 144 min  ,Drama,Disaster,25,"11,100","1,50,00,000","1,25,000","3,75,000","5,25,000","5,32,500","7,45,500","8,50,000","8,50,000"
303,tt0466580,Siskiyaan,2005,30 Sep 2005,Drama | Thriller,Sanjay Chauhan | Nida Fazli (lyrics),Sanjay Chauhan | Neha Dhupia | Sachin Khedekar | Preeti Puri,Ashwini Chaudhary,0.0,1,Siskiyaan, 30 Sep 2005 , 106 min  ,Thriller,Disaster,65,"78,800","2,25,00,000","7,25,000","21,00,000","30,50,000","29,40,000","42,70,000","53,00,000","53,00,000"
304,tt0470398,Kasak,2005,22 Jul 2005,Drama,Rajiv Babbar (screenplay) | Rajiv Babbar (story) | Sanjay Masoom (dialogue) | Sanjay Masoom (screenplay) | Neeraj Vora (screenplay),Lucky Ali | Meera | Mukesh Tiwari | Nandini,Rajiv Babbar,0.0,1,Kasak, 30 Sep 2005 , 106 min  ,Drama,Disaster,75,"72,200","1,50,00,000","6,50,000","20,50,000","30,00,000","29,93,000","43,80,000","51,00,000","51,00,000"
305,tt0470521,Saawan... The Love Season,2006,07 Apr 2006,Romance,Saawan Kumar Tak (screenplay) | Saawan Kumar Tak (story),Salman Khan | Saloni Aswani | Kapil Jhaveri | Prem Chopra,Saawan Kumar Tak,0.0,2,Saawan... The Love Season, 7 Apr 2006 , 122 min  ,Love Story,Flop,275,"12,20,000","5,00,00,000","80,00,000","2,14,00,000","3,06,00,000","3,55,34,250","5,10,59,500","4,91,00,000","5,91,68,750"
306,tt0471646,Darwaza Bandh Rakho,2006,04 Aug 2006,Comedy | Crime | Drama,J.D. Chakravarthi (screenplay) | Snehal Dabi (dialogue) | Musharaff Ali Khan (story) | Nitin Raikwar (lyrics),Ishrat Ali | Abhay Bhargav | Snehal Dabi | Divya Dutta,J.D. Chakravarthi,0.0,1,Darwaza Bandh Rakho, 4 Aug 2006 , 110 min  ,Comedy,Disaster,175,"3,06,000","3,75,00,000","36,00,000","1,01,00,000","1,45,00,000","1,42,41,000","2,04,45,000","2,32,00,000","2,32,00,000"
307,tt0473367,Jaane Tu... Ya Jaane Na,2008,04 Jul 2008,Comedy | Drama | Romance,Abbas Tyrewala,Imran Khan | Genelia D'Souza | Manjari Phadnis | Ayaz Khan,Abbas Tyrewala,0.0,7,Jaane Tu... Ya Jaane Na, 4 Jul 2008 , 155 min  ,Love Story,Super Hit,600,"94,16,000","15,00,00,000","3,45,00,000","12,21,00,000","21,01,00,000","19,14,20,500","32,32,40,500","76,72,00,000","84,20,22,500"
308,tt0475627,Shikhar,2005,30 Dec 2005,Drama | Musical | Romance,Dr. Bodhisattva (dialogue) | Manohar Iyer (lyrics) | John Mathew Matthan (screenplay) | Chandrashekhar Rajit (lyrics) | Sameer (lyrics) | Anita Sarkar (lyrics) | C.K. Raajaa Chandra Sekar (lyrics) | Viju Shah (lyrics) | Mani Shankar (lyrics) | Sudhakar Sharma (lyrics) | Abbas Tyrewala (screenplay),Ajay Devgn | Shahid Kapoor | Bipasha Basu | Amrita Rao,John Mathew Matthan,0.0,2,Shikhar, 30 Dec 2005 , 156 min  ,Drama,Disaster,350,"18,52,000","14,00,00,000","1,21,00,000","3,62,00,000","5,27,00,000","5,50,04,000","8,02,34,000","9,40,00,000","10,34,50,000"
309,tt0475645,Vaah! Life Ho Toh Aisi!,2005,23 Dec 2005,Comedy | Family | Musical,Mahesh Manjrekar (story) | Kiran Kotrial (dialogue),Shahid Kapoor | Amrita Rao | Sanjay Dutt | Arshad Warsi,Mahesh Manjrekar,0.0,2,Vaah! Life Ho Toh Aisi!, 23 Dec 2005 , 136 min  ,Comedy,Flop,325,"17,45,000","13,00,00,000","86,00,000","2,51,00,000","3,79,50,000","3,90,35,750","5,93,19,000","8,29,00,000","9,17,23,750"
310,tt0476550,God Tussi Great Ho,2008,15 Aug 2008,Comedy | Drama | Romance,Rumi Jaffery (screenplay) | Yunus Sajawal (story),Amitabh Bachchan | Salman Khan | Priyanka Chopra | Anupam Kher,Rumi Jaffery,0.0,2,God Tussi Great Ho, 15 Aug 2008 , 152 min  ,Comedy,Flop,775,"27,96,000","21,00,00,000","2,43,00,000","6,42,00,000","9,85,00,000","10,41,13,000","15,96,65,000","17,33,00,000","20,61,12,500"
311,tt0476729,Aksar,2006,03 Feb 2006,Drama | Romance,Anant Mahadevan (story),Rajat Bedi | Till Dilumière | Udita Goswami | Hendrik Greis,Anant Mahadevan,0.0,5,Aksar, 3 Feb 2006 , 119 min  ,Thriller,Semi Hit,325,"26,32,000","5,25,00,000","95,00,000","2,85,00,000","4,64,00,000","4,04,70,000","6,58,88,000","12,18,00,000","12,18,00,000"
312,tt0476762,Big Brother,2007,01 Feb 2007,Action | Crime,Guddu Dhanoa,Sunny Deol | Priyanka Chopra | Vikas Anand | Manoj Bhatia,Guddu Dhanoa,0.0,1,Big Brother, 13 Apr 2007 , 129 min  ,Action,Disaster,290,"16,19,000","8,00,00,000","82,00,000","2,42,00,000","3,50,00,000","3,47,30,000","5,02,75,000","6,92,00,000","7,09,00,000"
313,tt0476805,Malamaal Weekly,2006,10 Mar 2006,Comedy | Drama | Romance,Manisha Korde (dialogue) | Priyadarshan (screenplay) | Priyadarshan (story) | Chandu Shah (story),Paresh Rawal | Om Puri | Ritesh Deshmukh | Reema Sen,Priyadarshan,0.0,7,Malamaal Weekly, 10 Mar 2006 , 137 min  ,Comedy,Super Hit,300,"76,08,000","7,00,00,000","1,73,00,000","5,91,00,000","10,26,00,000","9,77,17,000","16,43,82,000","38,14,00,000","42,76,80,000"
314,tt0476819,Nehlle Pe Dehlla,2007,02 Mar 2007,Comedy | Thriller,Ajay Chandhok | Yunus Sajawal (screenplay),Saif Ali Khan | Bipasha Basu | Neha Dhupia | Sanjay Dutt,Ajay Chandhok,0.0,1,Nehlle Pe Dehlla, 2 Mar 2007 , 125 min  ,Comedy,Disaster,300,"10,69,000","7,00,00,000","67,00,000","1,95,00,000","2,76,00,000","3,72,85,000","5,27,11,000","4,63,00,000","6,41,00,000"
315,tt0476848,Ramji Londonwaley,2005,02 Sep 2005,Comedy | Drama | Family,Kamal Hassan (original story) | Sanjay Dayma (screenplay) | Madhavan (adaptation) | Madhavan (additional screenplay) | Avantika Hari (additional screenplay) | Jay Verma (dialogue: India portions) | Manish Tiwari (dialogue: India portions) | Madhavan (dialogue: London portions) | Sanjay Dayma (dialogue: London portions),Madhavan | Samita Bangargi | Satish Shah | Akhilendra Mishra,Sanjay Dayma,0.0,1,Ramji Londonwaley, 2 Sep 2005 , 161 min  ,Comedy,Disaster,115,"3,72,000","4,00,00,000","26,00,000","75,00,000","1,14,00,000","1,37,75,000","2,07,91,000","2,34,00,000","2,95,25,000"
316,tt0477252,36 China Town,2006,21 Apr 2006,Comedy | Mystery | Thriller,Shyam Goel (story) | Jitendra Parmar (dialogue) | Anurag Prapanna (dialogue),Akshaye Khanna | Kareena Kapoor | Shahid Kapoor | Paresh Rawal,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0.0,5,36 China Town, 5 May 2006 , 135 min  ,Mystery,Semi Hit,450,"62,07,000","19,00,00,000","2,57,00,000","7,55,00,000","11,93,00,000","12,94,05,000","20,10,63,000","32,52,00,000","37,92,00,000"
317,tt0477574,Bengal Tiger,2001,,Action | Crime,,Sandeep Bedi | Mithun Chakraborty | Roshini Jaffery | Raushani Jaffrey,Adarsh Jain,0.0,1,Bengal Tiger, 8 Jun 2001 , 123 min  ,Action,Disaster,50,"5,52,000","85,00,000",None,None,"36,00,000",None,"61,92,000","1,09,00,000","1,09,70,125"
318,tt0477857,Sehar,2005,,Action | Crime | Drama,Kabeer Kaushik,Arshad Warsi | Pankaj Kapur | Mahima Chaudhry | Sushant Singh,Kabeer Kaushik,0.0,2,Sehar, 29 Jul 2005 , 125 min  ,Drama,Flop,60,"3,18,000","4,00,00,000","11,50,000","41,00,000","72,00,000","58,63,000","1,02,96,000","2,04,00,000","2,04,00,000"
